"pattern";"theoretical_intensity";"sample_size";"my_kappa";"my_mu";"my_scale";"my_r";"expect_disp_ind";"nsim";"intensity";"pop_size";"dispersion_index";"mean_random";"median_random";"var_random";"mean_syst";"median_syst";"var_syst";"mean_BAS";"median_BAS";"var_BAS";"prop_zero_random";"prop_zero_syst";"prop_zero_BAS";"mean_estim_vtextbook_random";"mean_estim_vtextbook_syst";"mean_estim_vtextbook_BAS";"biais_random";"biais_syst";"biais_BAS";"MSE_random";"MSE_syst";"MSE_BAS";"RMSE_random";"RMSE_syst";"RMSE_BAS";"var_ratio_syst";"var_ratio_BAS";"coverage_vtextbook_random";"coverage_vtextbook_syst";"coverage_vtextbook_BAS";"cluster_diam"
"int1_disp10";1;9;0,01;100;1,6875;NA;9,95428504852784;1000;0,99519;9951,9;10,0690498164067;0,9988;0,767592592592593;1,10838049984141;0,997648148148149;0,758333333333334;1,11083710994946;0,994666666666667;0,769444444444445;1,1012347236125;0,870666666666667;0,871020370370371;0,870946296296296;1,11660202328704;1,11533623965021;1,10815762391975;0,00361;0,00245814814814814;-0,000523333333333341;1,10834460751852;1,11070623068724;1,10112392504938;1,05001032561688;1,05166611732936;1,04661213271572;1,01020924852838;0,999391191035081;0,618083333333333;0,615466666666667;0,617783333333333;3,375
"int1_disp10";1;15;0,01;100;1,6875;NA;9,95428504852784;1000;0,99519;9951,9;10,0690498164067;0,994268888888889;0,86;0,670272193378564;0,993543333333333;0,862222222222222;0,663987962555148;1,00180777777778;0,868888888888889;0,669762082897713;0,871277777777778;0,87135;0,870656666666667;0,668871724873016;0,665559388671958;0,674301705232804;-0,000921111111111112;-0,00164666666666667;0,00661777777777778;0,670128754111111;0,664211943814815;0,66959183462963;0,816844331709505;0,811707929702246;0,816066782305884;0,993000311074179;1,00254469470228;0,740783333333333;0,74455;0,74505;3,375
"int1_disp10";1;25;0,01;100;1,6875;NA;9,95428504852784;1000;0,99519;9951,9;10,0690498164067;0,997262;0,918;0,399585426092759;1,00096466666667;0,927666666666667;0,386703661981982;0,994080666666667;0,915;0,390345356956957;0,870868;0,87077;0,871382;0,401175159583333;0,40373670855;0,399964458366667;0,00207200000000001;0,00577466666666667;-0,00110933333333331;0,399611238866667;0,386773851133333;0,390342500866667;0,631243754820851;0,619216552040723;0,623318725209066;0,965597372298813;0,980330719614118;0,829916666666667;0,8343;0,832366666666667;3,375
"int1_disp10";1;49;0,01;100;1,6875;NA;9,95428504852784;1000;0,99519;9951,9;10,0690498164067;0,996186394557823;0,956292517006803;0,204947824500886;0,995159183673469;0,957312925170068;0,195187431649336;0,994956462585034;0,958673469387756;0,198548432994983;0,871064965986395;0,871287074829932;0,871147959183673;0,204039536133729;0,203819808196672;0,20379366863182;0,000996394557823113;-3,08163265306242e-05;-0,000233537414965988;0,204964970091212;0,195186482498542;0,198527602971956;0,451763068823378;0,438483808233636;0,444307092457234;0,950629768020109;0,975429972453021;0,885733333333333;0,89325;0,887433333333333;3,375
"int1_disp10";1;100;0,01;100;1,6875;NA;9,95428504852784;1000;0,99519;9951,9;10,0690498164067;0,998241666666667;0,98075;0,100217596386386;0,995341666666667;0,98025;0,0861323696196196;0,995599166666667;0,977333333333333;0,0914635090607274;0,870943833333333;0,871149833333333;0,87114;0,0997266772333333;0,0994365131333333;0,0994216737833333;0,00305166666666666;0,000151666666666666;0,000409166666666671;0,100218541066667;0,0861301522666667;0,0914358536;0,316015206294593;0,290505635680078;0,301291716751538;0,864062521458376;0,918510476290569;0,915666666666667;0,930633333333333;0,926616666666667;3,375
"int1_disp10";1;150;0,01;100;1,6875;NA;9,95428504852784;1000;0,99519;9951,9;10,0690498164067;0,994029777777778;0,980388888888889;0,0657334023801579;0,994466333333333;0,978555555555556;0,053465136747859;0,996015666666667;0,984333333333333;0,0577871378022467;0,871180777777778;0,871220111111111;0,871108333333333;0,0656729108957992;0,0658965788440716;0,0659916926378573;-0,00116022222222222;-0,000723666666666675;0,000825666666666663;0,0657365677259259;0,0534599282888889;0,0578283996814815;0,255914338929188;0,227881875893129;0,239464881259204;0,818232187297617;0,887382009956137;0,927816666666667;0,9526;0,942016666666667;3,375
"int1_disp10";1;196;0,01;100;1,6875;NA;9,95428504852784;1000;0,99519;9951,9;10,0690498164067;0,994433843537415;0,984651360544218;0,0501582981157264;0,994703486394558;0,988052721088436;0,038725661949347;0,995513860544218;0,986394557823129;0,0430809150210359;0,871280102040816;0,871180867346939;0,871135544217687;0,0501661934281069;0,0501696656475694;0,0501743878079299;-0,000756156462585034;-0,000486513605442171;0,000323860544217687;0,0501601660293628;0,0387200415419964;0,043088599438359;0,223526497033086;0,19219277121339;0,206612384780612;0,761110269191813;0,867379514966326;0,932333333333333;0,9582;0,95015;3,375
"int1_disp10";1;300;0,01;100;1,6875;NA;9,95428504852784;1000;0,99519;9951,9;10,0690498164067;0,995440444444444;0,990472222222222;0,0324648853023394;0,994958722222222;0,990472222222222;0,0224053235963742;0,995650111111111;0,990277777777778;0,0257971863993623;0,871153944444444;0,871222666666667;0,871069166666667;0,0324482689925926;0,0324485040304534;0,032465365329704;0,000250444444444437;-0,000231277777777775;0,000460111111111114;0,0324575902148148;0,0224134002777778;0,0257884399962963;0,179812840059404;0,145306551332704;0,159364112035946;0,686453750471574;0,798572453641703;0,937983333333333;0,974266666666667;0,962366666666667;3,375
"int1_disp10";1;400;0,01;100;1,6875;NA;9,95428504852784;1000;0,99519;9951,9;10,0690498164067;0,995171916666667;0,991104166666667;0,0237533189039039;0,994635375;0,991125;0,0141376234360402;0,995218708333333;0,992395833333333;0,0186453115210002;0,871144708333333;0,871200208333333;0,871164375;0,0240704065784461;0,0240689342704261;0,0240799971165414;-1,80833333333302e-05;-0,000554625000000008;2,87083333333214e-05;0,02375408785;0,0141357427041667;0,0186421543375;0,15381165528084;0,115156547342335;0,135321624715848;0,591104916453202;0,789636416765451;0,942933333333333;0,98375;0,966116666666667;3,375
"int1_disp12";1;9;0,01;100;1,5;NA;12,0400772625482;1000;1,01786333333333;10178,6333333333;12,0988607828193;1,01989814814815;0,653703703703704;1,37495461984618;1,01556666666667;0,671296296296296;1,32404336270427;1,00863703703704;0,65925925925926;1,33002576691918;0,886733333333333;0,886872222222222;0,8877;1,3700614615072;1,36336908472222;1,35067619762346;0,0020348148148148;-0,00229666666666667;-0,00922629629629631;1,37532000749794;1,324252554;1,3302978385679;1,17148083452982;1,1472272359362;1,15079471570539;0,961759129746719;0,970220002608791;0,5705;0,576166666666667;0,5736;3
