"pattern";"theoretical_intensity";"my_kappa";"my_mu";"my_scale";"expect_disp_ind"
"int27_disp20";27;0,01;2700;6,5;20,0120065222559
"int27_disp21";27;0,01;2700;6,35;20,950358936784
"int27_disp22";27;0,01;2700;6,2;22,0114890931606
"int27_disp23";27;0,01;2700;6,024609375;22,9576350222591
"int27_disp24";27;0,01;2700;5,91298828125;23,9844096373436
"int27_disp25";27;0,01;2700;5,75;24,9861072763811
"int27_disp26";27;0,01;2700;5,67236328125;26,0277916531021
"int27_disp27";27;0,01;2700;5,55;27,0162436335305
"int27_disp28";27;0,01;2700;5,4493408203125;27,952970283364
"int27_disp29";27;0,01;2700;5,33936767578125;29,0034332165703
"int27_disp30";27;0,01;2700;5,25;30,035504995049
"int27_disp31";27;0,01;2700;5,17968788146973;31,020407202812
"int27_disp32";27;0,01;2700;5,078125;32,0012250700804
"int27_disp33";27;0,01;2700;4,975;32,9510967417088
"int27_disp34";27;0,01;2700;4,9;34,0216333670196
"int27_disp35";27;0,01;2700;4,8234375;34,994806757671
"int27_disp36";27;0,01;2700;4,76875;36,0194672725845
"int27_disp37";27;0,01;2700;4,712890625;36,9562662623348
"int27_disp38";27;0,01;2700;4,63003540039062;38,0051029441576
"int27_disp39";27;0,01;2700;4,56064453125;38,956991152317
"int27_disp40";27;0,01;2700;4,50302734375;40,0286073556215
"int27_disp41";27;0,01;2700;4,45068359375;40,9533686519216
"int27_disp42";27;0,01;2700;4,40040283203125;41,9626901700841
"int27_disp43";27;0,01;2700;4,3375;42,9638136520058
"int27_disp44";27;0,01;2700;4,28515625;43,9511133725909
"int27_disp45";27;0,01;2700;4,221875;44,9739138947909
"int27_disp46";27;0,01;2700;4,1875;46,0428922341805
"int27_disp47";27;0,01;2700;4,12490234375;46,9804819235239
"int27_disp48";27;0,01;2700;4,0875;48,0093257145122
"int27_disp49";27;0,01;2700;4,03828125;49,0399976573222
"int27_disp50";27;0,01;2700;4;50,0070343666304
"int27_disp51";27;0,01;2700;3,956640625;51,0115891971452
"int27_disp52";27;0,01;2700;3,91875;51,9789239921573
"int27_disp53";27;0,01;2700;3,874609375;52,9788473238122
"int27_disp54";27;0,01;2700;3,846875;53,9548753767905
"int27_disp55";27;0,01;2700;3,8;54,9671883296909
"int27_disp56";27;0,01;2700;3,7640625;56,0213713522155
"int27_disp57";27;0,01;2700;3,724609375;57,0375406373376
"int27_disp58";27;0,01;2700;3,700634765625;58,0293210222626
"int27_disp59";27;0,01;2700;3,66015625;58,9767277593468
"int27_disp60";27;0,01;2700;3,6296875;59,9566429786984
"int27_disp61";27;0,01;2700;3,59826507568359;60,959221319197
"int27_disp62";27;0,01;2700;3,56242065429688;62,0256214645665
"int27_disp63";27;0,01;2700;3,55;62,9547454474482
"int27_disp64";27;0,01;2700;3,51255645751953;64,0450446690281
"int27_disp65";27;0,01;2700;3,480078125;64,9794511965354
"int27_disp66";27;0,01;2700;3,45640258789063;65,96150912201
"int27_disp67";27;0,01;2700;3,42255859375;66,9720853963071
"int27_disp68";27;0,01;2700;3,39296875;68,0169341633362
"int27_disp69";27;0,01;2700;3,37388916015625;69,029862255444
"int27_disp70";27;0,01;2700;3,343359375;69,9624882111873
"int27_disp71";27;0,01;2700;3,3140625;71,0112162086002
"int27_disp72";27;0,01;2700;3,300048828125;71,9518998975167
"int27_disp73";27;0,01;2700;3,266796875;72,9734703685973
"int27_disp74";27;0,01;2700;3,25;74,0066176547616
"int27_disp75";27;0,01;2700;3,215625;75,0220674430369
"int28_disp2";28;0,01;2800;26,8;2,01170211274692
"int28_disp3";28;0,01;2800;19,9;3,00395783619119
"int28_disp4";28;0,01;2800;16,3;3,97472024621772
"int28_disp5";28;0,01;2800;14,3375;5,04214153860137
"int28_disp6";28;0,01;2800;12,875;5,96001181997787
"int28_disp7";28;0,01;2800;11,7;7,00978787294396
"int28_disp8";28;0,01;2800;10,8875;7,95825464329651
"int28_disp9";28;0,01;2800;10,2375;9,04501953541004
"int28_disp10";28;0,01;2800;9,6375;9,95121860030891
"int28_disp11";28;0,01;2800;9,15;10,9971113378694
"int28_disp12";28;0,01;2800;8,7125;12,0324991947853
"int28_disp13";28;0,01;2800;8,4;12,9739537304704
"int28_disp14";28;0,01;2800;8,0125;14,0407447738539
"int28_disp15";28;0,01;2800;7,725;14,9987111026522
"int28_disp16";28;0,01;2800;7,4875;15,9580976698499
"int28_disp17";28;0,01;2800;7,2;17,0232456718978
"int28_disp18";28;0,01;2800;6,99960632324219;17,9808518158344
"int28_disp19";28;0,01;2800;6,85;19,02539281502
"int28_disp20";28;0,01;2800;6,65625;20,0017549499161
"int28_disp21";28;0,01;2800;6,4625;21,031316290774
"int28_disp22";28;0,01;2800;6,2857421875;21,9554344086415
"int28_disp23";28;0,01;2800;6,1359375;23,0415791347493
"int28_disp24";28;0,01;2800;6;24,004799741673
"int28_disp25";28;0,01;2800;5,890625;24,968599421256
"int28_disp26";28;0,01;2800;5,75;26,0133885478142
"int28_disp27";28;0,01;2800;5,6375;26,9981106890469
"int28_disp28";28;0,01;2800;5,55;27,9834802508961
"int28_disp29";28;0,01;2800;5,437109375;28,9712164200185
"int28_disp30";28;0,01;2800;5,35;30,0362205885162
"int28_disp31";28;0,01;2800;5,2515625;31,0058722784766
"int28_disp32";28;0,01;2800;5,15;31,9724535898866
"int28_disp33";28;0,01;2800;5,0890869140625;32,9622056552113
"int28_disp34";28;0,01;2800;4,9875;34,0175657860404
"int28_disp35";28;0,01;2800;4,9171875;35,0253871331033
"int28_disp36";28;0,01;2800;4,85625;35,9970483518355
"int28_disp37";28;0,01;2800;4,775;37,0284219916583
"int28_disp38";28;0,01;2800;4,72579345703125;38,0429686171266
"int28_disp39";28;0,01;2800;4,6564453125;39,0024083676073
"int28_disp40";28;0,01;2800;4,575;40,0288751868131
"int28_disp41";28;0,01;2800;4,5376953125;41,0045175764808
"int28_disp42";28;0,01;2800;4,475;41,9924163257887
"int28_disp43";28;0,01;2800;4,425;42,9714759778062
"int28_disp44";28;0,01;2800;4,3625;43,9943044333774
"int28_disp45";28;0,01;2800;4,31318664550781;45,0314761736468
"int28_disp46";28;0,01;2800;4,2576042175293;46,0481557419238
"int28_disp47";28;0,01;2800;4,2123046875;46,953621625233
"int28_disp48";28;0,01;2800;4,15;48,0492173873264
"int28_disp49";28;0,01;2800;4,1125;48,9598431861503
"int28_disp50";28;0,01;2800;4,0625;49,9829530041316
"int28_disp51";28;0,01;2800;4,0404541015625;50,9564617778266
"int28_disp52";28;0,01;2800;3,99375;52,0122660301779
"int28_disp53";28;0,01;2800;3,9484375;52,9625295425449
"int28_disp54";28;0,01;2800;3,91328125;54,0222276967763
"int28_disp55";28;0,01;2800;3,8625;54,9758007902138
"int28_disp56";28;0,01;2800;3,8375;55,9881093452169
"int28_disp57";28;0,01;2800;3,8125;56,9657848939011
"int28_disp58";28;0,01;2800;3,775;58,031902593608
"int28_disp59";28;0,01;2800;3,7375;58,9818892001831
"int28_disp60";28;0,01;2800;3,70166625976562;59,9864957001114
"int28_disp61";28;0,01;2800;3,659375;61,0450948080556
"int28_disp62";28;0,01;2800;3,6375;62,004138165953
"int28_disp63";28;0,01;2800;3,60351333618164;63,0223883292373
"int28_disp64";28;0,01;2800;3,575;63,9707312571987
"int28_disp65";28;0,01;2800;3,54609375;65,0429193118009
"int28_disp66";28;0,01;2800;3,5125;65,9964618335689
"int28_disp67";28;0,01;2800;3,496875;67,0252393087783
"int28_disp68";28;0,01;2800;3,465625;68,004534398326
"int28_disp69";28;0,01;2800;3,44074708820119;69,0112139364685
"int28_disp70";28;0,01;2800;3,40625;70,0061533897752
"int28_disp71";28;0,01;2800;3,375;71,0338756562793
"int28_disp72";28;0,01;2800;3,359375;72,0216927303208
"int28_disp73";28;0,01;2800;3,332421875;73,0067252925326
"int28_disp74";28;0,01;2800;3,30969696044922;73,9818934701962
"int28_disp75";28;0,01;2800;3,2875;75,0328005966906
"int29_disp2";29;0,01;2900;26,9;2,00229009243949
"int29_disp3";29;0,01;2900;20,2;2,98462929629017
"int29_disp4";29;0,01;2900;16,8;3,96379680817674
"int29_disp5";29;0,01;2900;14,525;4,99579394826955
"int29_disp6";29;0,01;2900;13,1;5,98658953640293
"int29_disp7";29;0,01;2900;12;7,04602356280393
"int29_disp8";29;0,01;2900;11,1;7,95806448042993
"int29_disp9";29;0,01;2900;10,4;9,04083694803091
"int29_disp10";29;0,01;2900;9,8;9,99494889294682
"int29_disp11";29;0,01;2900;9,35;10,9536449231292
"int29_disp12";29;0,01;2900;8,85;12,0120012003972
"int29_disp13";29;0,01;2900;8,4875;13,031055684418
"int29_disp14";29;0,01;2900;8,2;13,9974929908028
"int29_disp15";29;0,01;2900;7,85;14,9674227569724
"int29_disp16";29;0,01;2900;7,625;15,9922778084016
"int29_disp17";29;0,01;2900;7,366796875;17,0144507222655
"int29_disp18";29;0,01;2900;7,15625;18,0221929388417
"int29_disp19";29;0,01;2900;6,9625;18,9543095321996
"int29_disp20";29;0,01;2900;6,75;19,960030167661
"int29_disp21";29;0,01;2900;6,5875;21,0117087362206
"int29_disp22";29;0,01;2900;6,4;21,9829816213098
"int29_disp23";29;0,01;2900;6,2625;22,9721173385608
"int29_disp24";29;0,01;2900;6,11875;24,0473808447829
"int29_disp25";29;0,01;2900;5,9875;24,9774349065059
"int29_disp26";29;0,01;2900;5,87109375;25,9563070637904
"int29_disp27";29;0,01;2900;5,73671874701977;27,0067909441575
"int29_disp28";29;0,01;2900;5,65234375;28,0419850853271
"int29_disp29";29;0,01;2900;5,55;29,0473560226815
"int29_disp30";29;0,01;2900;5,44375;29,9718850619081
"int29_disp31";29;0,01;2900;5,35;30,9600387394676
"int29_disp32";29;0,01;2900;5,25625;32,026397778113
"int29_disp33";29;0,01;2900;5,15625;33,0188545039491
"int29_disp34";29;0,01;2900;5,08125;34,0135146405093
"int29_disp35";29;0,01;2900;5,0178523182869;35,0273151041111
"int29_disp36";29;0,01;2900;4,93416748046875;36,0275802118983
"int29_disp37";29;0,01;2900;4,875;36,9935584508791
"int29_disp38";29;0,01;2900;4,79873046875;38,0454249453145
"int29_disp39";29;0,01;2900;4,75000152587891;38,9530526206055
"int29_disp40";29;0,01;2900;4,66875;40,0496615510939
"int29_disp41";29;0,01;2900;4,6203125;41,0145998454409
"int29_disp42";29;0,01;2900;4,55;42,0001024970858
"int29_disp43";29;0,01;2900;4,498828125;43,038376304633
"int29_disp44";29;0,01;2900;4,442578125;44,0389242513148
"int29_disp45";29;0,01;2900;4,4;44,9814596601668
"int29_disp46";29;0,01;2900;4,33125;45,9925916732007
"int29_disp47";29;0,01;2900;4,300390625;46,9977435149197
"int29_disp48";29;0,01;2900;4,23863487243652;47,9932662108531
"int29_disp49";29;0,01;2900;4,1921875;48,9848311461232
"int29_disp50";29;0,01;2900;4,146875;49,952984495455
"int29_disp51";29;0,01;2900;4,11291771312244;50,9731523800519
"int29_disp52";29;0,01;2900;4,066015625;52,0489305909223
"int29_disp53";29;0,01;2900;4,03281860351563;53,0199199375718
"int29_disp54";29;0,01;2900;3,9875;53,9600831032774
"int29_disp55";29;0,01;2900;3,93671875;54,9616265526006
"int29_disp56";29;0,01;2900;3,9098876953125;55,9718327067547
"int29_disp57";29;0,01;2900;3,8625;56,9734367151313
"int29_disp58";29;0,01;2900;3,85;58,0026314492699
"int29_disp59";29;0,01;2900;3,80625;58,9542855538217
"int29_disp60";29;0,01;2900;3,76872253417969;59,9574946897686
"int29_disp61";29;0,01;2900;3,7328125;60,9952010964535
"int29_disp62";29;0,01;2900;3,707421875;61,9701656091965
"int29_disp63";29;0,01;2900;3,67502712011337;63,0115979069833
"int29_disp64";29;0,01;2900;3,64370391368866;64,0194248433231
"int29_disp65";29;0,01;2900;3,608056640625;64,953036607169
"int29_disp66";29;0,01;2900;3,57890548706055;65,9744008307935
"int29_disp67";29;0,01;2900;3,55;67,0308994975301
"int29_disp68";29;0,01;2900;3,525;67,9524632607672
"int29_disp69";29;0,01;2900;3,50312690734863;69,008452932389
"int29_disp70";29;0,01;2900;3,47265625;69,9690712437989
"int29_disp71";29;0,01;2900;3,44323463439941;71,0053444784659
"int29_disp72";29;0,01;2900;3,41249694824219;72,0348206402731
"int29_disp73";29;0,01;2900;3,40625;72,9890583536642
"int29_disp74";29;0,01;2900;3,38125000001164;73,961629457506
"int29_disp75";29;0,01;2900;3,35;75,0002643966915
"int30_disp2";30;0,01;3000;27,8;1,9893212557843
"int30_disp3";30;0,01;3000;20,5;2,97720156225086
"int30_disp4";30;0,01;3000;17;3,99899068112484
"int30_disp5";30;0,01;3000;14,7875;5,01305166444998
"int30_disp6";30;0,01;3000;13,2;6,01251509444992
"int30_disp7";30;0,01;3000;12,2;6,95550042481851
"int30_disp8";30;0,01;3000;11,3;7,95710431125939
"int30_disp9";30;0,01;3000;10,5;8,99647932334004
"int30_disp10";30;0,01;3000;10,025;9,96637937588803
"int30_disp11";30;0,01;3000;9,5;10,9788452900243
"int30_disp12";30;0,01;3000;9;12,0441501206332
"int30_disp13";30;0,01;3000;8,675;13,0066230336089
"int30_disp14";30;0,01;3000;8,3;14,0392526320149
"int30_disp15";30;0,01;3000;8;15,0161405853146
"int30_disp16";30;0,01;3000;7,725;16,0167248394435
"int30_disp17";30;0,01;3000;7,4734375;16,9982028656879
"int30_disp18";30;0,01;3000;7,275;17,9691649693225
"int30_disp19";30;0,01;3000;7,1;18,9648166820173
"int30_disp20";30;0,01;3000;6,85;19,9960461293538
"int30_disp21";30;0,01;3000;6,7;20,9506766852323
"int30_disp22";30;0,01;3000;6,55;21,995795818069
"int30_disp23";30;0,01;3000;6,3625;22,9787145509648
"int30_disp24";30;0,01;3000;6,225;24,018691805423
"int30_disp25";30;0,01;3000;6,101220703125;25,0015027250699
"int30_disp26";30;0,01;3000;5,9875;26,0039081443292
"int30_disp27";30;0,01;3000;5,8625;26,9836437724599
"int30_disp28";30;0,01;3000;5,7359375;28,0290110388961
"int30_disp29";30;0,01;3000;5,6375;28,964251508759
"int30_disp30";30;0,01;3000;5,53046875;30,003003912345
"int30_disp31";30;0,01;3000;5,45;31,0173529733632
"int30_disp32";30;0,01;3000;5,3375;32,0353756220395
"int30_disp33";30;0,01;3000;5,26875;33,0257576418821
"int30_disp34";30;0,01;3000;5,18359375;33,9590377677102
"int30_disp35";30;0,01;3000;5,0991943359375;34,9932092086006
"int30_disp36";30;0,01;3000;5,020703125;36,0413555353603
"int30_disp37";30;0,01;3000;4,9625;37,0129169183382
"int30_disp38";30;0,01;3000;4,874609375;37,9719969786683
"int30_disp39";30;0,01;3000;4,8125;39,0403032071482
"int30_disp40";30;0,01;3000;4,74921875;39,9610073474385
"int30_disp41";30;0,01;3000;4,6875;41,0197253401368
"int30_disp42";30;0,01;3000;4,65;41,9754098157316
"int30_disp43";30;0,01;3000;4,58125;43,0473870275422
"int30_disp44";30;0,01;3000;4,52109375;44,0337133677774
"int30_disp45";30;0,01;3000;4,475;45,0395907801162
"int30_disp46";30;0,01;3000;4,39999961853027;45,9862420570431
"int30_disp47";30;0,01;3000;4,375;46,9955810415291
"int30_disp48";30;0,01;3000;4,31240234375;48,0046403043407
"int30_disp49";30;0,01;3000;4,2875;49,0217290558463
"int30_disp50";30;0,01;3000;4,2375;49,9674876382858
"int30_disp51";30;0,01;3000;4,18125;50,9657469712125
"int30_disp52";30;0,01;3000;4,1375;51,9779940209966
"int30_disp53";30;0,01;3000;4,09794921875;53,00099256016
"int30_disp54";30;0,01;3000;4,05625;53,9783068127273
"int30_disp55";30;0,01;3000;4,0125;55,0483534685493
"int30_disp56";30;0,01;3000;3,978125;56,0295634561675
"int30_disp57";30;0,01;3000;3,94023132324219;57,0164936458506
"int30_disp58";30;0,01;3000;3,9;58,0346418263648
"int30_disp59";30;0,01;3000;3,87578125;58,9699608270897
"int30_disp60";30;0,01;3000;3,835791015625;59,9938104103813
"int30_disp61";30;0,01;3000;3,81255798339844;61,0314561542162
"int30_disp62";30;0,01;3000;3,77158203125;61,9914444990364
"int30_disp63";30;0,01;3000;3,7375;63,0319791923656
"int30_disp64";30;0,01;3000;3,7048828125;63,9574463771444
"int30_disp65";30;0,01;3000;3,681298828125;65,0045843180366
"int30_disp66";30;0,01;3000;3,6435302734375;66,0319883522744
"int30_disp67";30;0,01;3000;3,61230163574219;67,0312195815147
"int30_disp68";30;0,01;3000;3,585302734375;67,9795186265997
"int30_disp69";30;0,01;3000;3,5625;69,0342186326623
"int30_disp70";30;0,01;3000;3,53828125;70,0174199920078
"int30_disp71";30;0,01;3000;3,503125;70,9704966365483
"int30_disp72";30;0,01;3000;3,4875;71,9962338940965
"int30_disp73";30;0,01;3000;3,4625;72,9888313843486
"int30_disp74";30;0,01;3000;3,43400726318359;74,0472422040149
"int30_disp75";30;0,01;3000;3,412744140625;74,9519655267707
