"pattern";"intensity";"pop_size";"dispersion_index";"num_pattern";"nsim";"sample_size";"mean_random";"median_random";"var_random";"mean_syst";"median_syst";"var_syst";"mean_BAS";"median_BAS";"var_BAS";"prop_zero_random";"prop_zero_syst";"prop_zero_BAS";"mean_estim_vtextbook_random";"mean_estim_vtextbook_syst";"mean_estim_vtextbook_BAS";"mean_estim_v8_syst";"mean_estim_vw_syst";"mean_estim_vstr2_syst";"mean_estim_vnbh_BAS";"mean_estim_vZIP_syst";"mean_estim_vZIP_BAS";"biais_random";"biais_syst";"biais_BAS";"MSE_random";"MSE_syst";"MSE_BAS";"RMSE_random";"RMSE_syst";"RMSE_BAS";"var_ratio_syst";"var_ratio_BAS";"coverage_vtextbook_random";"coverage_vtextbook_syst";"coverage_vtextbook_BAS";"coverage_v8_syst";"coverage_vw_syst";"coverage_vstr2_syst";"coverage_vnbh_BAS";"coverage_vZIP_syst";"coverage_vZIP_BAS"
"BELSYL";0,0789;789;2,868155;"pattern_3";1000;576;0,0795815972222222;0,0798611111111111;0,000377502668442941;0,0785902777777778;0,078125;0,000246738878152844;0,0791979166666667;0,078125;0,000284247149831158;0,957852430555556;0,958060763888889;0,957814236111111;0,000378524506550255;0,000366711957226248;0,000367364099654455;0,000211126254883716;0,000215661537103769;0,000371970881954344;0,000272224422948345;0,000307075831478253;0,00030915858679289;0,000681597222222219;-0,000309722222222225;0,000297916666666675;0,00037758974054784;0,00024658806712963;0,000284051657021605;0,0194316684962419;0,0157031228464159;0,0168538321168097;0,653608302083137;0,752967259817189;0,923;0,963;0,932;0,876;0,881;0,965;0,903;0,96;0,927
"BELSYL";0,0789;789;2,868155;"pattern_3";1000;625;0,0784816;0,0768;0,000320731352792793;0,079632;0,0832;0,000344775111111111;0,0799104;0,08;0,000261655227067067;0,957992;0,9579488;0,9575312;0,000334262361538462;0,000345883284615385;0,000344508615384615;0,000222777959646498;0,000233117601885105;0,00035018577339581;0,00025682444274938;0,000289487873253832;0,000286174867662059;-0,000418399999999999;0,000731999999999997;0,00101040000000001;0,00032058568;0,00034496616;0,00026241448;0,0179049065900942;0,0185732646564894;0,01619921232653;1,07496541298178;0,815808073606413;0,929;0,894;0,95;0,699;0,699;0,948;0,928;0,894;0,943
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;9;1,70088888888889;1,44444444444444;1,65848732683301;1,66166666666667;1,33333333333333;1,75561950839729;1,66188888888889;1,44444444444444;1,46293393393393;0,688;0,69;0,687111111111111;1,63870901851852;1,58340698333333;1,54348307067901;1,28780129751174;1,30007509389204;1,55597998061631;1,10045082372358;0,959977626395237;0,997207996554579;0,0440888888888888;0,00486666666666657;0,00508888888888892;1,65877266962963;1,75388757333333;1,46149689679012;1,28793348804573;1,32434420500614;1,20892385897133;1,05856673125731;0,882089305275251;0,754;0,7;0,765;0,628;0,651;0,704;0,732;0,682;0,734
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;16;1,6293125;1,5;0,847770579172923;1,6285;1,5;0,836496121121121;1,6315;1,5;0,7751626001001;0,692125;0,6911875;0,695;0,86712574;0,8504756;0,8556002;0,6900981217696;0,670671723863302;0,8208741271637;0,61543627050983;0,515043789535659;0,522829615340649;-0,0274875000000001;-0,0283;-0,0253000000000001;0,84767837125;0,836460515;0,7750275275;0,920694504844033;0,91458215322627;0,880356477513513;0,986701050580452;0,91435421226382;0,823;0,825;0,854;0,761;0,784;0,818;0,802;0,78;0,816
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;25;1,68472;1,6;0,553705827427427;1,63764;1,56;0,418292723123123;1,64688;1,52;0,457498163763764;0,68756;0,68996;0,68864;0,579517841;0,557282502;0,549493889;0,378083873309896;0,368755954390593;0,533386681322964;0,392825515640742;0,325537541937419;0,320262803173027;0,0279199999999999;-0,0191600000000001;-0,00992000000000015;0,553931648;0,418241536;0,457139072;0,744265844977452;0,64671596238225;0,676120604626127;0,755442154305207;0,826247695259676;0,883;0,909;0,909;0,824;0,834;0,906;0,859;0,886;0,858
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;36;1,65041666666667;1,58333333333333;0,357978947311509;1,68255555555556;1,72222222222222;0,32938402600131;1,62761111111111;1,58333333333333;0,275816838443382;0,689611111111111;0,687;0,692388888888889;0,379439510149912;0,396578490776014;0,378020145379189;0,272812943111901;0,258196070644943;0,380374096144366;0,26974295393637;0,223826762528049;0,217700077335604;-0,00638333333333341;0,0257555555555555;-0,0291888888888889;0,357661715308642;0,329717990617284;0,276393012839506;0,598048255000081;0,574210754529453;0,525730931978998;0,920121220745096;0,770483405560074;0,89;0,896;0,938;0,801;0,822;0,895;0,897;0,858;0,87
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;49;1,61610204081633;1,57142857142857;0,248484752557639;1,65497959183673;1,61224489795918;0,288232073806418;1,66526530612245;1,61224489795918;0,238004099893313;0,690775510204082;0,686918367346939;0,687938775510204;0,269340365462307;0,277660754649105;0,288079395007289;0,181071704500089;0,16789529631094;0,267503363770623;0,201246593914102;0,159974305538752;0,16171875091001;-0,0406979591836736;-0,00182040816326534;0,00846530612244889;0,249892591686797;0,287947155618492;0,237837757201166;0,499892580147772;0,536607077495715;0,487686125700912;1,1599587936067;0,957821747385104;0,913;0,888;0,942;0,79;0,781;0,882;0,9;0,831;0,882
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;64;1,65959375;1,640625;0,216079899235173;1,664921875;1,625;0,140162861836446;1,645515625;1,609375;0,165611175384369;0,688734375;0,688078125;0,6924375;0,219702068303571;0,223240085658482;0,217552144587054;0,142753315065065;0,132378480028437;0,212737701530983;0,151659272136689;0,123508014263966;0,122005532744935;0,00279374999999993;0,00812187500000006;-0,011284375;0,215871624375;0,140088663828125;0,165572901328125;0,464619870835288;0,374284201948366;0,406906501948697;0,648662195477508;0,766434897325291;0,902;0,963;0,95;0,879;0,871;0,955;0,913;0,935;0,889
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;81;1,65113580246914;1,64814814814815;0,179637866185039;1,64101234567901;1,61728395061728;0,178580030419079;1,67018518518519;1,65432098765432;0,117866956271925;0,687938271604938;0,689061728395062;0,688;0,169601686761164;0,16899631557194;0,173176604874638;0,0976540633063599;0,0922271285420181;0,157814383968729;0,119802331549973;0,0947624474362262;0,0968354669667441;-0,00566419753086422;-0,0157876543209876;0,0133851851851852;0,179490311452522;0,178650700417619;0,117928252498095;0,423662969177768;0,422670912670389;0,34340683234044;0,994111287400453;0,656136474870584;0,905;0,903;0,969;0,783;0,776;0,892;0,939;0,807;0,912
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;100;1,66474;1,63;0,151764697097097;1,64051;1,64;0,0859870269269269;1,65079;1,63;0,0911684443443443;0,68883;0,68951;0,68846;0,141054878;0,136492359;0,136254851;0,071056237389353;0,0718941200013625;0,12579492256674;0,0932354016406473;0,0759772503218723;0,0765081340693963;0,00794000000000006;-0,0162900000000001;-0,00601000000000007;0,151675976;0,086166404;0,091113396;0,389456000082166;0,293541145327193;0,301849956104022;0,566581217975308;0,600722342469514;0,92;0,949;0,974;0,873;0,888;0,949;0,939;0,914;0,921
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;121;1,69550413223141;1,67768595041322;0,117366028278124;1,66830578512397;1,63636363636364;0,0807180225099083;1,64173553719008;1,63636363636364;0,0853662555390579;0,684123966942149;0,688223140495868;0,687933884297521;0,11720848829998;0,115406269727478;0,111767022281948;0,0499316851092212;0,0529081301245467;0,105669361164686;0,0759619863365981;0,0640424030084589;0,0622629407152546;0,038704132231405;0,0115057851239668;-0,0150644628099175;0,118746672101632;0,0807696875787173;0,0855078273232703;0,344596390145968;0,284200083706387;0,292417214478338;0,687746051341444;0,727350637927049;0,942;0,977;0,955;0,793;0,83;0,969;0,905;0,912;0,891
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;144;1,63967361111111;1,63888888888889;0,0964391393225787;1,66329166666667;1,63541666666667;0,0758802689649526;1,65276388888889;1,625;0,0655554279202041;0,689631944444444;0,6888125;0,688506944444444;0,0942293044159544;0,0955072115859449;0,0948630886039886;0,0367665032421661;0,0388172802790327;0,0860339249887168;0,0638180689173514;0,0536320932258291;0,0527769635972734;-0,0171263888888888;0,00649166666666656;-0,00403611111111113;0,0966360133796296;0,0758465304320988;0,0655061626851852;0,310863335534491;0,275402488064467;0,255941717359998;0,786820262996553;0,6797595704471;0,91;0,972;0,967;0,797;0,796;0,962;0,933;0,905;0,918
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;169;1,67315976331361;1,6508875739645;0,084873512005055;1,66738461538462;1,65680473372781;0,0709629154381089;1,66110650887574;1,63905325443787;0,0597610485034245;0,688384615384615;0,687828402366864;0,689041420118343;0,0833574538736639;0,0818002871591881;0,0818136441709974;0,0287269056689092;0,0307009040821557;0,0737635918446368;0,0545222207434801;0,0456719171869662;0,045392611619273;0,0163597633136094;0,0105846153846154;0,00430650887573969;0,0850562803487273;0,071003986605511;0,0597198334736179;0,291644098772335;0,266465732516418;0,244376417588968;0,836102027142254;0,704118954095656;0,948;0,948;0,975;0,777;0,8;0,939;0,94;0,872;0,912
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;196;1,6639693877551;1,66326530612245;0,0668270039093654;1,65423979591837;1,68367346938776;0,0510571910675774;1,65583163265306;1,64285714285714;0,0473300807836158;0,687724489795918;0,688984693877551;0,68830612244898;0,0703340128975107;0,0698431617946048;0,0700133091838337;0,0231751356936059;0,0264048157265794;0,0629240957746426;0,0461713638689738;0,0387441346403206;0,0385911934600796;0,00716938775510201;-0,0025602040816326;-0,000968367346938726;0,0668115770262391;0,0510126885214494;0,0472836884381508;0,25847935512578;0,225859886924282;0,217448128155086;0,764020352263944;0,708247834181037;0,946;0,939;0,982;0,809;0,82;0,932;0,939;0,886;0,926
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;225;1,64971111111111;1,64;0,0560391853581977;1,65565777777778;1,64444444444444;0,0345042617135654;1,65869777777778;1,64888888888889;0,039923066790247;0,689084444444444;0,68768;0,688142222222222;0,0604718888082011;0,0601459765163139;0,0610774907442681;0,0185616674278323;0,0200566202010229;0,0535309013661931;0,0400015175848003;0,0336042272816966;0,0335971876714785;-0,00708888888888892;-0,00114222222222216;0,00189777777777778;0,0560333985185185;0,0344710621234568;0,0398867452839506;0,236713748055576;0,185663841723306;0,199716662509543;0,615716689902202;0,712413403854146;0,944;0,991;0,982;0,832;0,851;0,975;0,949;0,951;0,924
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;256;1,659125;1,662109375;0,0509574562355324;1,66406640625;1,671875;0,0231272379404551;1,6546171875;1,642578125;0,0342945679444093;0,68936328125;0,68866015625;0,68919921875;0,0530585252590763;0,0535648695654297;0,0533887807674632;0,0164791598724586;0,0171643172529913;0,047385385735598;0,0346095335064335;0,0296729858325129;0,0293959787952293;0,00232499999999991;0,00726640624999986;-0,00218281250000008;0,0509119044042969;0,0231569113623047;0,034265038046875;0,225636664583345;0,152173950997878;0,185108179308411;0,453853854744197;0,673003922838986;0,947;0,994;0,983;0,868;0,912;0,988;0,937;0,976;0,93
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;289;1,65128373702422;1,64359861591696;0,0450983203723113;1,66181314878893;1,65397923875433;0,0132581702762136;1,65729065743945;1,64705882352941;0,0300209591783088;0,689301038062284;0,688121107266436;0,689512110726644;0,0465681762394338;0,0473784511931879;0,0474550997121233;0,0131802960669349;0,0147879792938837;0,0417897798382465;0,0303173092522019;0,0259885903939722;0,026035193722174;-0,00551626297577856;0,00501314878892734;0,000490657439446318;0,045083651209157;0,0132700437667174;0,0299911789638534;0,212329110602284;0,115195675989671;0,17317961474681;0,29398368202541;0,66567798823702;0,945;1;0,987;0,947;0,962;1;0,945;0,994;0,935
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;324;1,65329320987654;1,64814814814815;0,0383819853899777;1,65347839506173;1,64197530864198;0,0212779315571478;1,6448950617284;1,63888888888889;0,0248119355066086;0,68933024691358;0,68916975308642;0,689095679012346;0,0416591784613956;0,0418186492582471;0,0412014487940513;0,0114163394969106;0,0126445388804316;0,0364084577013064;0,0261353780776353;0,0230066107702864;0,022781768240976;-0,00350679012345689;-0,00332160493827161;-0,011904938271605;0,0383559009815577;0,0212676866849566;0,0249288511263527;0,195846626168432;0,145834449582246;0,157888730206917;0,554372874174035;0,646447422000412;0,943;0,995;0,987;0,825;0,857;0,991;0,95;0,963;0,944
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;361;1,65489750692521;1,65373961218837;0,0380086908986779;1,66048753462604;1,65789473684211;0,0160032493877692;1,65436011080332;1,64819944598338;0,0206154530002874;0,688415512465374;0,688667590027701;0,689124653739612;0,0372626193469587;0,0375846875403043;0,0371338076841415;0,0102422194773649;0,0110133681586893;0,0321083189751676;0,0231728988350339;0,020681070519567;0,0205828858048641;-0,0019024930747924;0,00368753462603877;-0,00243988919667593;0,0379743016876789;0,0160008440499996;0,0206007906065791;0,194869960968023;0,126494442763307;0,143529755126173;0,421041846203806;0,542387872690571;0,939;1;0,993;0,872;0,888;0,993;0,965;0,975;0,958
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;400;1,65661;1,655;0,0330296625625626;1,66819;1,6575;0,0310863977977978;1,66214;1,6575;0,0186607436436436;0,6888325;0,6877425;0,6892275;0,0333846536541353;0,0339958178947368;0,0337341679097744;0,00893216633505625;0,00976569056506597;0,0294115967367195;0,0207394869548574;0,0187076814953194;0,0186585913787329;-0,000190000000000135;0,01139;0,0053399999999999;0,032996669;0,0311850435;0,0186705985;0,181649852738724;0,176592874997832;0,136640398491808;0,941166072735864;0,564969248725981;0,949;0,959;0,989;0,658;0,658;0,959;0,963;0,871;0,955
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;441;1,65920408163265;1,65079365079365;0,0276442871417136;1,65438775510204;1,67573696145125;0,0173397145223442;1,65654648526077;1,65759637188209;0,0161319408424833;0,688823129251701;0,688972789115646;0,689253968253968;0,0303263733360842;0,0304139819418864;0,0304127409378037;0,00759082930204536;0,0082372743364599;0,0253674350794773;0,018575888717122;0,0167038108282283;0,0167458126815856;0,00240408163265293;-0,00241224489795933;-0,000253514739229077;0,0276224224630684;0,0173281937332696;0,0161158731713638;0,166199947241473;0,131636597241305;0,126948309052794;0,627244046245619;0,583554235266971;0,961;0,974;0,99;0,81;0,822;0,963;0,957;0,926;0,949
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;484;1,66873553719008;1,65909090909091;0,0253143732490089;1,65651033057851;1,65289256198347;0,00722638405344078;1,65814462809917;1,66012396694215;0,0136202909247612;0,688020661157025;0,689152892561983;0,688336776859504;0,0276684331128317;0,0275016931169531;0,0273250990943708;0,00665025455805091;0,00714617000166416;0,022618932686503;0,0164122561749975;0,0151712573757106;0,0151574157563474;0,0119355371900827;-0,000289669421487559;0,00134462809917357;0,0254315159237757;0,00721924157776108;0,0136084786585616;0,159472618100336;0,0849661201759918;0,116655384181621;0,285465651563138;0,538045749376573;0,962;1;0,991;0,941;0,946;0,998;0,958;0,993;0,959
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;529;1,66410396975425;1,66446124763705;0,0257016328902829;1,65767674858223;1,65028355387524;0,00957476742682985;1,6620359168242;1,66162570888469;0,013125864566186;0,687814744801512;0,689306238185255;0,68862381852552;0,0251897818119039;0,0250889338474795;0,0252228177562884;0,00589166242472574;0,0062930776426059;0,0200375197239415;0,0150648946039394;0,0138451862442282;0,0138744471498185;0,00730396975425318;0,000876748582230524;0,00523591682419644;0,0257292792315636;0,00956596134747946;0,0131401535266098;0,160403488838503;0,0978057326923093;0,114630508707803;0,372535374219349;0,510701581577277;0,944;0,999;0,994;0,863;0,883;0,998;0,965;0,981;0,956
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;576;1,66430208333333;1,65972222222222;0,0230281851464698;1,65661458333333;1,66145833333333;0,00980955969231191;1,65386631944444;1,65625;0,0107399846286053;0,687944444444444;0,689414930555556;0,688822916666667;0,0230157976015331;0,0228606013181193;0,0227583261699628;0,00520280640122218;0,00555399887857873;0,0183837259476958;0,0134303445113543;0,0126701974614673;0,0125681732022673;0,00750208333333324;-0,000185416666666827;-0,00293368055555554;0,0230614382156636;0,00979978451195988;0,0107378511255787;0,151859929591922;0,0989938609811734;0,103623603129686;0,425980581184259;0,466384326871356;0,959;0,998;0,995;0,821;0,858;0,998;0,971;0,991;0,967
"LIMGIR";1,6568;16568;8,421541;"pattern_2";1000;625;1,6523904;1,656;0,0215253370849249;1,6581936;1,6264;0,0116075406196597;1,6606448;1,6608;0,00955727590886887;0,6890464;0,6893536;0,6890608;0,0208950669384615;0,0209815042846154;0,0210766044615385;0,00462381882230222;0,00494395656978478;0,0169458199328169;0,0123146325158098;0,01159683204417;0,0116197486892112;-0,00440960000000001;0,00139359999999988;0,00384479999999998;0,02152325632;0,0115978752;0,00956250112;0,146708064945319;0,107693431554575;0,0977880418047115;0,53925012063058;0,444001219175435;0,931;1;0,996;0,816;0,882;1;0,977;1;0,974
"SANMIN";1,4696;14696;7,631599;"pattern_1";1000;9;1,39333333333333;1,11111111111111;1,06025037383062;1,50911111111111;1,33333333333333;1,11807209678815;1,44866666666667;1,16666666666667;1,18872645484991;0,605111111111111;0,595333333333333;0,607555555555556;1,05442362067901;1,30977384537037;1,28140742283951;1,14758586110791;1,18703273685071;1,31355819463307;0,924818917591135;0,631693264757229;0,610639352542675;-0,0762666666666667;0,0395111111111111;-0,0209333333333332;1,06500672790123;1,11851515259259;1,18797593283951;1,03199163170117;1,05759876729911;1,08994308697267;1,05453591376593;1,12117522822002;0,72;0,783;0,749;0,733;0,748;0,762;0,719;0,757;0,715
"SANMIN";1,4696;14696;7,631599;"pattern_1";1000;16;1,4473125;1,25;0,701577949042793;1,516;1,3125;0,744738738738739;1,4925;1,375;0,629127565065065;0,5981875;0,60025;0,6008125;0,64977354;0,79203904;0,71643156;0,614749184641803;0,50052873412827;0,697733274795803;0,497023435931086;0,340692131576593;0,325577663522021;-0,0222875;0,0464;0,0228999999999999;0,70137310375;0,74614696;0,6290228475;0,837480210960235;0,863797985642476;0,79310960623359;1,06151959273354;0,896732238981319;0,795;0,796;0,825;0,741;0,736;0,787;0,787;0,751;0,777
"SANMIN";1,4696;14696;7,631599;"pattern_1";1000;25;1,50508;1,4;0,487178171771772;1,44408;1,32;0,414817370970971;1,44212;1,36;0,355027332932933;0,59352;0,60752;0,6046;0,451189333;0,432668551;0,424651444;0,317910359018021;0,237035943219154;0,371905457458195;0,279852469615294;0,195749802451863;0,190943858135071;0,03548;-0,02552;-0,0274799999999999;0,487949824;0,415053824;0,355427456;0,698534053572193;0,644246710507706;0,596177369580564;0,851469534159056;0,728742282606316;0,846;0,84;0,854;0,78;0,717;0,818;0,807;0,766;0,789
"SANMIN";1,4696;14696;7,631599;"pattern_1";1000;36;1,46319444444444;1,38888888888889;0,316393071312053;1,4595;1,38888888888889;0,21059658114905;1,47388888888889;1,41666666666667;0,243558682138929;0,602333333333333;0,602416666666667;0,597861111111111;0,314264933430335;0,306903105837742;0,315460327865961;0,18802759748943;0,155140287759213;0,263550575375053;0,203595387545271;0,132784741258033;0,131919465530136;-0,00640555555555555;-0,0101;0,00428888888888879;0,316117709382716;0,210487994567901;0,243333518024691;0,562243460951496;0,458789706257563;0,49328847343587;0,665616918460716;0,769797774423168;0,865;0,923;0,887;0,804;0,756;0,877;0,844;0,848;0,816
"SANMIN";1,4696;14696;7,631599;"pattern_1";1000;49;1,47895918367347;1,44897959183673;0,21617996130241;1,4720612244898;1,38775510204082;0,236816507886479;1,47277551020408;1,44897959183673;0,156926791014255;0,59934693877551;0,605224489795918;0,601183673469388;0,228367868976468;0,239514201249479;0,224805426863807;0,101875833200705;0,0937277333033124;0,195455292840403;0,145259511060308;0,0997734470650334;0,0962448677625776;0,00935918367346944;0,00246122448979591;0,00317551020408158;0,216051375660142;0,236585749004581;0,156779948088297;0,464813269668737;0,486400811064889;0,395954477292904;1,0954600345922;0,725908127972752;0,879;0,9;0,922;0,737;0,702;0,881;0,878;0,783;0,845
"SANMIN";1,4696;14696;7,631599;"pattern_1";1000;64;1,481859375;1,4375;0,187768598432417;1,473875;1,421875;0,215362436655405;1,473421875;1,453125;0,114565639614224;0,604015625;0,60053125;0,603484375;0,185519256529018;0,174857066183036;0,176305823604911;0,0579064750216131;0,0588216188235594;0,140684413289702;0,111789092610977;0,0726771409373178;0,0737463800481911;0,012259375;0,00427500000000003;0,00382187500000009;0,187731122109375;0,21516534984375;0,114465680703125;0,433279496525482;0,463859191828458;0,338327771108322;1,14695661816382;0,610142699954482;0,895;0,866;0,949;0,564;0,585;0,797;0,907;0,682;0,869
"SANMIN";1,4696;14696;7,631599;"pattern_1";1000;81;1,4626049382716;1,43827160493827;0,135679523297112;1,47907407407407;1,45679012345679;0,0851247490441211;1,4656049382716;1,44444444444444;0,0862222081859332;0,601518518518519;0,598851851851852;0,602222222222222;0,135455529261164;0,140979653331428;0,138618508779912;0,0440102864683714;0,0432832556346301;0,116032748548764;0,0859862789194821;0,0573230875223435;0,0570852797089389;-0,00699506172839515;0,00947407407407397;-0,00399506172839503;0,135592774662399;0,085129382374638;0,086151946495961;0,368229241997969;0,291769399311576;0,293516518267645;0,627395696679404;0,635484309575021;0,883;0,972;0,946;0,772;0,777;0,945;0,916;0,896;0,877
"SANMIN";1,4696;14696;7,631599;"pattern_1";1000;100;1,46084;1,45;0,104137431831832;1,47069;1,44;0,0610176415415415;1,48097;1,46;0,0682047638638639;0,6029;0,60143;0,59908;0,109984532;0,112675643;0,113188213;0,0340119109196771;0,0325417670948366;0,0922060481968934;0,0682754039572917;0,0460559289702025;0,0463372963684806;-0,0087600000000001;0,00109000000000004;0,0113699999999999;0,104110032;0,060957812;0,068265836;0,322660862206745;0,246896358822887;0,261277316275256;0,585933803707364;0,654949547574839;0,906;0,975;0,965;0,826;0,822;0,969;0,936;0,885;0,891
"SANMIN";1,4696;14696;7,631599;"pattern_1";1000;121;1,47753719008264;1,46280991735537;0,0942806392212854;1,4636694214876;1,44628099173554;0,0465010590810741;1,47485123966942;1,45454545454545;0,0578584288133499;0,600909090909091;0,600363636363636;0,602363636363636;0,0921407524031828;0,0905143160644765;0,0928021559852469;0,0265768211510205;0,0247894121034586;0,072583589010269;0,0541781916453215;0,0375433769762472;0,0381795375559712;0,0079371900826446;-0,00593057851239664;0,00525123966942154;0,0942493575684721;0,0464897297834847;0,0578281459026023;0,307000582358523;0,215614771719112;0,240474834239681;0,493219599115486;0,613683034939452;0,923;0,985;0,969;0,808;0,812;0,97;0,928;0,907;0,885
"SANMIN";1,4696;14696;7,631599;"pattern_1";1000;144;1,48089583333333;1,46527777777778;0,0753630269447688;1,47652777777778;1,46527777777778;0,0372091613218156;1,46709027777778;1,45138888888889;0,0415128129190147;0,601493055555556;0,600513888888889;0,602625;0,0777722266381766;0,0772057115859449;0,0769171091642925;0,0204336738442623;0,0197349636117944;0,0600059348758526;0,0443460477449019;0,0317527477770096;0,0316116386276204;0,0112958333333333;0,00692777777777787;-0,00250972222222234;0,0754152597685185;0,0372199462654321;0,0414775988117284;0,274618389348781;0,19292471657471;0,20366049889885;0,49373230920097;0,550837918830385;0,936;0,977;0,979;0,843;0,84;0,965;0,933;0,922;0,898
